"","x"
"1",-1.79811463086957
"2",1.13769214974752
"3",-0.965249957230001
"4",-0.267803024112207
"5",-3.07295581547942
"6",1.19388502500038
"7",0.431952151060656
"8",-1.79478307467676
"9",0.709523587113944
"10",0.172291143393833
"11",-0.528929964140245
"12",-0.257314486425779
"13",-0.622138195679855
"14",-1.1309467571427
"15",-0.135009507318567
"16",0.461483458159414
"17",0.630025579159735
"18",-1.27544260142596
"19",-0.71861044451082
"20",-0.891397333580329
"21",-1.79489155404664
"22",0.0859610183170795
"23",-1.42186237933373
"24",0.955572481240268
"25",-1.5243747353176
"26",-1.02564697195869
"27",-1.26923386689902
"28",0.374126883449536
"29",-2.24574221091765
"30",-2.22853737900493
"31",0.175664461873829
"32",-0.138441063772778
"33",-0.555271286412267
"34",-1.40642196244823
"35",1.5252299452362
"36",-1.47852140631321
"37",-1.78254248338191
"38",0.949787661438529
"39",0.69648781884128
"40",0.0383771002310232
"41",0.664353463975979
"42",-0.450024391066445
"43",0.063601586984449
"44",-1.91510167570335
"45",-1.84180244598786
"46",-1.11510840390335
"47",-2.21872008526347
"48",-1.7299703153398
"49",-1.04379608850761
"50",-0.378059522003282
"51",1.1249704447664
"52",-1.47467455290307
"53",-3.58499077413637
"54",-1.47155416172962
"55",1.37343796542761
"56",-1.37985178894814
"57",-1.47131961769368
"58",2.10242731572619
"59",-0.255723818607847
"60",-1.75342943292419
"61",-0.185099262345068
"62",-0.81920871648758
"63",-1.42670669916195
"64",-0.0455045476780424
"65",0.127989069750379
"66",0.0402023289939066
"67",-1.34529088280491
"68",-0.178268970523173
"69",0.64120017150669
"70",-0.513483323841969
"71",-1.34393506813211
"72",-0.825734006814398
"73",-0.17208850636387
"74",-0.208566382528069
"75",-0.816993883185411
"76",0.213125233369989
"77",-0.378209504558278
"78",-2.14187737580647
"79",-0.227805468308471
"80",-0.716027517666945
"81",-0.447051146998309
"82",0.715928159148317
"83",-0.927970522706079
"84",2.42709229499061
"85",-0.101383513459461
"86",0.859497199126355
"87",-0.617020779361062
"88",2.12771987066577
"89",-1.26369612180222
"90",-1.53212429735729
"91",1.11773427344521
"92",-0.728200400463929
"93",0.399912802492573
"94",-0.704189677538083
"95",0.704751446429347
"96",-1.63605894599778
"97",-0.996029298682862
"98",1.0871809542946
"99",-0.787217038768301
"100",-1.54777058949503
"101",0.613643209531388
"102",-0.24334245112552
"103",0.350931862450856
"104",-1.29540431983086
"105",1.21775101604209
"106",1.89233425495224
"107",-0.724925647487286
"108",-1.42560147396149
"109",-0.551788034905848
"110",0.454349075194635
"111",0.00373117297894746
"112",-0.549382313567987
"113",-1.15233590529062
"114",-0.613162328173347
"115",-0.876971302552269
"116",0.261914490867421
"117",-0.0406901842899206
"118",-1.36642626008056
"119",-2.0981050410227
"120",-0.317178348883181
"121",0.261998904317982
"122",0.580107507688242
"123",-0.0505034415082834
"124",-0.869169288572952
"125",-1.30606634868107
"126",-0.650337998220696
"127",0.254864031566528
"128",-2.51588051568686
"129",-0.511310735801763
"130",-0.635750573954883
"131",-0.904659531023805
"132",0.511766266102237
"133",-1.54519365271433
"134",-1.20147148010074
"135",0.40915235021927
"136",0.154930896930841
"137",-0.902800817777585
"138",-0.365212799486482
"139",-0.575627581841093
"140",1.16803262320165
"141",-1.34435761485097
"142",0.819492665449603
"143",-0.0787607897702641
"144",0.809202888122253
"145",-1.12389133228597
"146",-1.60475311586952
"147",-0.726675166953831
"148",-1.91638804864142
"149",0.913713012120656
"150",-0.940574478996243
"151",-0.10603282855612
"152",-1.01453408278952
"153",-0.652803627533084
"154",0.16826354125442
"155",-0.636476192256402
"156",-0.056497638181063
"157",-1.03216250342133
"158",-1.23542481643606
"159",-0.632483635933942
"160",-1.75150216863529
