"","x"
"1",-1.53912429529791
"2",2.59275191445948
"3",-0.36694438424963
"4",0.61464759569393
"5",-3.33334522178585
"6",2.67183818333386
"7",1.59948821260389
"8",-1.53443543843396
"9",1.99014430779
"10",1.23403938699873
"11",0.24713560602484
"12",0.629409241326681
"13",0.115953650524649
"14",-0.600147287830472
"15",0.80154217488498
"16",1.6410507929651
"17",1.87825822252111
"18",-0.803511809414321
"19",-0.0198221070893022
"20",-0.263003654668611
"21",-1.53458811310268
"22",1.1125377294833
"23",-1.00958408943266
"24",2.33643534396778
"25",-1.15386073859513
"26",-0.451947590164085
"27",-0.794773590450479
"28",1.51810450263268
"29",-2.16911866721743
"30",-2.14490445934027
"31",1.23878702041502
"32",0.796712576912386
"33",0.210062633938291
"34",-0.98785313233454
"35",3.13817547848058
"36",-1.08932642370007
"37",-1.51720793957453
"38",2.3282937457283
"39",1.9717976709618
"40",1.04556777069551
"41",1.92657154189212
"42",0.358187894054633
"43",1.08106890020034
"44",-1.70377272876768
"45",-1.60061084990884
"46",-0.577856272160273
"47",-2.13108752740784
"48",-1.44321748084861
"49",-0.477490791232938
"50",0.459471783847233
"51",2.57484729263419
"52",-1.08391233371544
"53",-4.05398701545118
"54",-1.07952067206391
"55",2.92454232171293
"56",-0.950458073334423
"57",-1.07919057305036
"58",3.95052733324426
"59",0.631647958996364
"60",-1.47623401670812
"61",0.73104548262546
"62",-0.161404860241779
"63",-1.01640202104274
"64",0.927512118082755
"65",1.17168832038942
"66",1.04813661117661
"67",-0.901816798021731
"68",0.740658485930348
"69",1.89398542656497
"70",0.268875322000192
"71",-0.899908614408161
"72",-0.170588602183226
"73",0.749356916969368
"74",0.698017683849384
"75",-0.158287687446134
"76",1.29150958770591
"77",0.45926069728835
"78",-2.02293852891281
"79",0.670940452010301
"80",-0.0161868767164405
"81",0.362372459780158
"82",1.99915814991245
"83",-0.314477031956703
"84",4.40746322998678
"85",0.848867647723721
"86",2.20121828025191
"87",0.123155940158505
"88",3.98612426241849
"89",-0.786979726980904
"90",-1.16476752961396
"91",2.56466305151548
"92",-0.0333190821344184
"93",1.55439579610066
"94",0.000473787168623619
"95",1.9834279616413
"96",-1.31104592399688
"97",-0.41026345740551
"98",2.52166208382203
"99",-0.116379536044275
"100",-1.18678823706707
"101",1.85520155415529
"102",0.649073587304824
"103",1.48545965826417
"104",-0.83160607976195
"105",2.70542735591109
"106",3.65484080326612
"107",-0.0287101705376615
"108",-1.01484651890876
"109",0.214964987910288
"110",1.63100980953319
"111",0.996806836044445
"112",0.218350817941351
"113",-0.630250533371988
"114",0.128586352941215
"115",-0.24270035174023
"116",1.3601759501097
"117",0.934287888777149
"118",-0.93156288455782
"119",-1.96133302069862
"120",0.545156397868116
"121",1.36029475422531
"122",1.80800315896864
"123",0.920476637877231
"124",-0.231719739473044
"125",-0.846611898143731
"126",0.0762650395412421
"127",1.350253081464
"128",-2.5493133183741
"129",0.271933038501223
"130",0.096795488507943
"131",-0.281668969589059
"132",1.71181918932907
"133",-1.18316143715351
"134",-0.69940430532697
"135",1.56739960401231
"136",1.20960644753229
"137",-0.279053002798082
"138",0.477552356278285
"139",0.181413032964388
"140",2.63545332154307
"141",-0.90050330979025
"142",2.14491560322537
"143",0.880707036619628
"144",2.13043369439428
"145",-0.590217430624693
"146",-1.26698586677932
"147",-0.0311724571942814
"148",-1.70558317956941
"149",2.2775220170587
"150",-0.332215933402119
"151",0.842324167217312
"152",-0.436307227629688
"153",0.0727948945830668
"154",1.22837090991363
"155",0.0957742479354342
"156",0.912040361078504
"157",-0.461117597407799
"158",-0.747190482391493
"159",0.101393401278155
"160",-1.47352157067189
"161",4.08324271820164
"162",0.398190221549721
"163",1.53632441604834
"164",2.14398276267135
"165",1.85037737272117
"166",3.12176466731403
"167",-2.22982272410058
"168",-0.543461117782061
"169",0.998814143156428
"170",0.234522351056357
"171",-0.0204301605753853
"172",1.40799013678866
"173",-1.56476982780113
"174",0.156901261125705
"175",3.60493490932155
"176",-0.472247518715663
"177",-0.910240832755443
"178",-2.16305835049792
"179",1.27224643302834
"180",0.0977596412685539
"181",-0.0221400131215311
"182",-3.66869082789278
"183",-1.66029704816273
"184",-1.55695826332646
"185",0.485456447620091
"186",0.609073851023384
"187",-0.23661397728344
"188",-2.1258668906606
"189",-0.0355154683690283
"190",0.0470152290608291
"191",0.59126834400494
"192",2.50798676898748
"193",-2.61241526017655
"194",2.02566816815855
"195",-1.66413317475745
"196",0.561327236259685
"197",-0.61939029309808
"198",0.380908762193005
"199",1.32048767084262
"200",0.915384943012816
"201",-1.609473287532
"202",1.22916338530345
"203",1.92634400371498
"204",-0.48173540308133
"205",0.410867536029033
"206",-0.098741049308478
"207",-0.408636780112961
"208",0.368814061755946
"209",-0.717384661033397
"210",-1.28474549717314
"211",1.81947990880947
"212",-1.08004984299467
"213",0.941652954269795
"214",1.35413620082429
"215",2.59857907796598
"216",0.196648547451987
"217",-0.551677714299517
"218",2.97203018474255
"219",0.387593421236537
"220",2.09964881352085
"221",0.0676108781414774
"222",-1.36192187787367
"223",1.58345363619693
"224",-0.665807996144147
"225",-0.159535971741329
"226",0.165382075654047
"227",1.07161419961097
"228",1.77781744935445
"229",0.0917553410574637
"230",0.933980626423741
"231",0.382676857461223
"232",-0.497098027874799
"233",-1.20402150721553
"234",1.37408377919731
"235",2.61864212961943
"236",2.44387454519884
"237",1.86921061568795
"238",-0.948561145893574
"239",-1.10799200683854
"240",2.71706585997146
"241",0.844293510228217
"242",-0.505948755163795
"243",2.60081352665207
"244",2.17175254632453
"245",-1.40864635668912
"246",3.24560363401742
"247",-0.830763751943862
"248",0.318222720065256
"249",1.74606912053377
"250",-1.28467422897709
"251",-1.0260631736826
"252",-1.67531124444451
"253",0.546176333075799
"254",1.81777194887749
"255",-1.21095123221364
"256",0.996191839368899
"257",-0.0022043859583548
"258",2.60946602649327
"259",1.94354537136328
"260",1.90641260386266
"261",1.71198153907346
"262",-0.00859691566305619
"263",-0.449386029433545
"264",-0.31788689390147
"265",0.900239371170809
"266",4.56313569877414
"267",2.45423447538902
"268",1.39638652804599
"269",1.0978211667084
"270",0.56495496360969
"271",1.50770666681041
"272",4.81046522613485
"273",0.0770740056127866
"274",1.2349440952976
"275",1.36321771143803
"276",-0.608487229530008
"277",0.813010645376154
"278",-0.747081651654713
"279",0.652734393470131
"280",0.818885528214945
"281",1.46557337510439
"282",0.384869986612962
"283",-2.21559100855938
"284",0.84067070869951
"285",1.4540813156012
"286",1.1234569966602
"287",0.57368856495751
"288",-0.218821290774991
"289",-1.2147638822953
"290",-1.29835941798841
"291",-0.18953755887763
"292",0.124938108154035
"293",1.2352969716462
"294",1.47237157910399
"295",-0.239107978039007
"296",-0.722480370697062
"297",-0.0889464356078679
"298",0.515463081410603
"299",0.749643606657409
"300",-1.05061453131003
"301",2.72183444729868
"302",0.538303776820608
"303",0.170853188398264
"304",3.31557001648165
"305",0.0353071157626732
"306",0.22993284568351
"307",0.596529377501778
"308",-2.5259925659912
"309",-0.763579870036047
"310",-0.0148977117083332
"311",-0.437342468055501
"312",2.15083796338925
"313",0.644883664544567
"314",2.14046998420944
"315",-1.07537911836498
"316",0.156304075727319
"317",0.980174607040363
"318",-0.158819785065355
"319",2.57079054916924
"320",-1.62915680695308
"321",-0.500320989760007
"322",0.789044064850354
"323",-0.13134349332916
"324",-0.389994398940645
"325",0.146721728754637
"326",-0.587204528401293
"327",-1.1045513227535
"328",-1.05158174444416
"329",-1.88303934728009
"330",3.35267449828635
"331",0.615001292143112
"332",2.06085203068235
"333",0.642182282173106
"334",-0.568961001739498
"335",0.993390895502119
"336",-1.45080376219697
"337",1.08526447144459
"338",1.92649452894447
"339",1.68882474753721
"340",-0.294116343183659
"341",0.563101078221161
"342",0.25512311270753
"343",-0.0442595521741284
"344",1.00936770632773
"345",1.6802212918997
"346",0.00959609636582732
"347",2.4470271696612
"348",0.635225447402257
"349",0.378821719610773
"350",3.03058374473826
"351",-1.72707318741582
"352",0.78686086811671
"353",0.808649105078849
"354",-2.03970269224251
"355",-0.898403168946492
"356",4.59499864527861
"357",1.27805170546329
"358",0.0783593431741086
"359",2.92367281133325
"360",-0.000138775978392077
"361",-1.97122552493627
"362",-0.919235105340575
"363",1.64351922927506
"364",-3.58690639842355
"365",2.77014310959982
"366",2.38589507786411
"367",0.138635082396827
"368",2.36405851830518
"369",1.2325165634262
"370",-1.82969271781074
"371",-2.01425003745439
"372",-0.717004917913976
"373",-1.21042026006736
"374",0.0364548483248552
"375",0.456415308973064
"376",0.399544894694768
"377",1.74182086249871
"378",-1.6627842258393
"379",-0.0448040098646088
"380",-0.102998957300307
"381",0.507803173263558
"382",-0.985279842138186
"383",-1.74563058078823
"384",0.940950075434726
"385",0.888823058631914
"386",-0.948986475010492
"387",-0.453632902352696
"388",0.934759814279366
"389",1.13239391377591
"390",2.75045384659594
"391",1.36517533173836
"392",0.561202401164104
"393",1.35333867570706
"394",-0.210601126976781
"395",3.16733639287243
"396",-0.622826860949851
"397",-0.290226813737639
"398",-1.69778733468118
"399",-0.678728707995963
"400",-0.506745292434358
"401",-0.213878063338309
"402",-0.200915530159168
"403",-0.385394806280186
"404",1.13171181644046
"405",-0.56200312000483
"406",1.24523007753537
"407",-1.32770959746205
"408",-0.0691489231094743
"409",1.16785476824711
"410",0.862884266375977
"411",-1.83349366279489
"412",0.361111276770655
"413",2.10770475110774
"414",2.76490690015618
"415",-1.64061767558331
"416",0.572143158873216
"417",2.46168118707621
"418",-0.722729023624285
"419",0.762000586182769
"420",-0.283660073145149
"421",1.23284820315092
"422",2.28547326152164
"423",-2.78781406123873
"424",0.765773766044154
"425",2.18197130761244
"426",-0.3876537510228
"427",-0.182544132307997
"428",0.589270504830606
"429",0.781970916929419
"430",0.94463692364459
"431",-1.88115737204423
"432",-0.636380721750621
"433",-0.286433307891167
"434",0.243533260338379
"435",1.32092275063702
"436",-0.0915248326558483
"437",2.24780190586886
"438",1.28630607576857
"439",0.332623860886072
"440",2.1777825731196
"441",1.81751125436026
"442",0.420951590031921
"443",-1.10242088033794
"444",-1.5433609391185
"445",-0.402947537138439
"446",3.07401897941601
"447",-0.618448573458112
"448",0.848960438016859
"449",-0.801489960483653
"450",0.129137498406178
"451",4.10370563984504
"452",-0.521750241746367
"453",1.09420735713118
"454",-2.39640066502313
"455",1.9376263828551
"456",-1.47499541156764
"457",-2.05987966291739
"458",0.375003204476509
"459",0.0258802062141994
"460",2.87676869078164
"461",0.815664454937429
"462",-2.16255139756193
"463",1.22629348156257
"464",1.83418092147772
"465",-0.483879390493448
"466",1.46053113184812
"467",-0.524161921710308
"468",4.15748630522695
"469",-0.0808052448853238
"470",0.103298266723362
"471",0.0553991239195151
"472",1.42275836018021
"473",0.737267248722031
"474",-0.236105587452554
"475",0.0318200538251712
"476",-0.0292309108148694
"477",1.72406610247295
"478",-1.38019602917188
"479",0.79473934607448
"480",0.990668140241936
"481",0.302731020103552
"482",0.68850238728369
"483",1.7474871990719
"484",-1.3216714324103
"485",-0.199189344086463
"486",1.27295849475614
"487",4.13655660075813
"488",1.55905321428114
"489",2.03773970098738
"490",2.0658576462263
"491",2.86691500394267
"492",-1.4365945976896
"493",-0.684828809482809
"494",1.33094438550601
"495",0.720577319530995
"496",-0.391240191188724
"497",1.10056482544922
"498",2.34184589778034
"499",-0.320883534884794
"500",1.64926075405313
"501",1.00492855809317
"502",1.15411282684402
"503",-0.892326901548537
"504",0.136430570900108
"505",2.47156883923124
"506",1.81263726658614
"507",2.48709943105584
"508",1.7481286972007
"509",1.37002982846891
"510",-1.2881011017949
"511",0.164353195985661
"512",-0.644542150726026
"513",3.95188115319501
"514",1.5914568606671
"515",1.86011290931575
"516",-0.675293263055556
"517",-0.994997544602812
"518",1.88248517845812
"519",0.187367099608704
"520",2.13897399473067
"521",2.00893071133274
"522",3.14635723566001
