"","x"
"1",-1.77948375838567
"2",1.83590792515204
"3",-0.753826336218427
"4",0.105066646232189
"5",-3.34942706906261
"6",1.90510841041713
"7",0.9668021860284
"8",-1.77538100862971
"9",1.30862626931625
"10",0.647034463623887
"11",-0.216506344728265
"12",0.117983086160846
"13",-0.331290555790932
"14",-0.957878876851663
"15",0.268599403024357
"16",1.00316944384446
"17",1.21072594470597
"18",-1.13582283323753
"19",-0.450094343703139
"20",-0.662878197835035
"21",-1.77551459896485
"22",0.540720513297885
"23",-1.31613607825357
"24",1.61163092597181
"25",-1.44237814627074
"26",-0.828204141393574
"27",-1.12817689164417
"28",0.895591439803596
"29",-2.33072883381525
"30",-2.30954140192274
"31",0.651188642863141
"32",0.264373504798338
"33",-0.248945195303996
"34",-1.29712149079272
"35",2.31315354367051
"36",-1.38591062073756
"37",-1.76030694712772
"38",1.60450702751226
"39",1.29257296209158
"40",0.482121799358575
"41",1.2530000991556
"42",-0.119335592702197
"43",0.513185287675294
"44",-1.92355113767172
"45",-1.83328449367024
"46",-0.938374238140239
"47",-2.29745158648186
"48",-1.69556529574254
"49",-0.85055444232882
"50",-0.0307121891336708
"51",1.82024138105491
"52",-1.38117329200101
"53",-3.97998863851978
"54",-1.37733058805593
"55",2.12622453149882
"56",-1.26440081416762
"57",-1.37704175141906
"58",3.02396141658873
"59",0.119941964121818
"60",-1.7244547646196
"61",0.206914797297277
"62",-0.573979252711556
"63",-1.3221017684124
"64",0.378823103322411
"65",0.592477280340744
"66",0.484369534779533
"67",-1.22183969826901
"68",0.215326175189055
"69",1.22448724824435
"70",-0.197484093249832
"71",-1.22017003760714
"72",-0.582015026910323
"73",0.222937302348197
"74",0.178015473368211
"75",-0.571251726515367
"76",0.697320889242671
"77",-0.0308968898726942
"78",-2.20282121279871
"79",0.154322895509013
"80",-0.446913517126885
"81",-0.115674097692362
"82",1.31651338117339
"83",-0.707917402962115
"84",3.42378032623844
"85",0.310009191758256
"86",1.49331599522042
"87",-0.324988552361308
"88",3.05510872961618
"89",-1.12135726110829
"90",-1.45192158841222
"91",1.81133017007604
"92",-0.461904196867616
"93",0.927346321588076
"94",-0.432335436227454
"95",1.30274946643614
"96",-1.57991518349727
